timeStamp	dateFrac	isHoliday	isSunday	cnt	predSimple	predTrig	predHourDay	predHourWeek
2016-05-24 01:00:00	736108.041667	0	0	4275	200326	12990	28135	820
2016-05-24 02:00:00	736108.083333	0	0	4167	200348	37882	27661	-21
2016-05-24 03:00:00	736108.125	0	0	14671	200369	76360	33873	7043
2016-05-24 04:00:00	736108.166667	0	0	37089	200391	125804	48094	23331
2016-05-24 05:00:00	736108.208333	0	0	78107	200413	182847	80112	59554
2016-05-24 06:00:00	736108.25	0	0	217778	200434	243601	209853	211129
2016-05-24 07:00:00	736108.291667	0	0	408071	200456	303930	346048	365380
2016-05-24 08:00:00	736108.333333	0	0	514954	200477	359722	426590	453350
2016-05-24 09:00:00	736108.375	0	0	516027	200499	407177	475004	517214
2016-05-24 10:00:00	736108.416667	0	0	448124	200521	443063	431037	471673
2016-05-24 11:00:00	736108.458333	0	0	432172	200542	464935	421437	452753
2016-05-24 12:00:00	736108.5	0	0	412302	200564	471305	423805	447364
2016-05-24 13:00:00	736108.541667	0	0	404838	200585	461740	410716	428095
2016-05-24 14:00:00	736108.583333	0	0	459971	200607	436893	424725	448449
2016-05-24 15:00:00	736108.625	0	0	467391	200628	398459	418079	440273
2016-05-24 16:00:00	736108.666667	0	0	423063	200650	349059	370165	388662
2016-05-24 17:00:00	736108.708333	0	0	343611	200672	292061	307251	317477
2016-05-24 18:00:00	736108.75	0	0	150711	200693	231350	156943	131961
2016-05-24 19:00:00	736108.791667	0	0	100007	200715	171066	124253	106399
2016-05-24 20:00:00	736108.833333	0	0	63778	200736	115318	89026	65038
2016-05-24 21:00:00	736108.875	0	0	40587	200758	67907	70339	42824
2016-05-24 22:00:00	736108.916667	0	0	23438	200780	32065	53473	22512
2016-05-24 23:00:00	736108.958333	0	0	12565	200801	10237	41155	10432
2016-05-25 00:00:00	736109.0	0	0	10375	200823	31024	47812	8312
2016-05-25 01:00:00	736109.041667	0	0	5508	200844	40633	41938	3034
2016-05-25 02:00:00	736109.083333	0	0	5706	200866	65524	41464	2925
2016-05-25 03:00:00	736109.125	0	0	14940	200888	104002	47677	9483
2016-05-25 04:00:00	736109.166667	0	0	38508	200909	153447	61897	24397
2016-05-25 05:00:00	736109.208333	0	0	85277	200931	210489	93916	63374
2016-05-25 06:00:00	736109.25	0	0	223373	200952	271244	223657	220114
2016-05-25 07:00:00	736109.291667	0	0	356598	200974	331572	359851	373654
2016-05-25 08:00:00	736109.333333	0	0	459525	200995	387365	440394	469889
2016-05-25 09:00:00	736109.375	0	0	481861	201017	434820	488807	527330
2016-05-25 10:00:00	736109.416667	0	0	442081	201039	470706	444841	472506
2016-05-25 11:00:00	736109.458333	0	0	440143	201060	492578	435240	483308
2016-05-25 12:00:00	736109.5	0	0	421249	201082	498948	437609	481271
2016-05-25 13:00:00	736109.541667	0	0	411808	201103	489383	424520	465252
2016-05-25 14:00:00	736109.583333	0	0	428550	201125	464536	438528	491109
2016-05-25 15:00:00	736109.625	0	0	430486	201147	426102	431883	484205
2016-05-25 16:00:00	736109.666667	0	0	402533	201168	376702	383968	433497
2016-05-25 17:00:00	736109.708333	0	0	331102	201190	319703	321055	351971
2016-05-25 18:00:00	736109.75	0	0	147675	201211	258992	170747	153335
2016-05-25 19:00:00	736109.791667	0	0	103679	201233	198708	138057	109363
2016-05-25 20:00:00	736109.833333	0	0	67766	201255	142960	102829	66025
2016-05-25 21:00:00	736109.875	0	0	43377	201276	95549	84143	43641
2016-05-25 22:00:00	736109.916667	0	0	23889	201298	59707	67277	23570
2016-05-25 23:00:00	736109.958333	0	0	6820	201319	37879	54958	10074
2016-05-26 00:00:00	736110.0	0	0	10797	201341	10425	42453	8335
2016-05-26 01:00:00	736110.041667	0	0	6392	201363	20034	36579	3211
2016-05-26 02:00:00	736110.083333	0	0	6347	201384	44925	36105	3445
2016-05-26 03:00:00	736110.125	0	0	8679	201406	83403	42318	8814
2016-05-26 04:00:00	736110.166667	0	0	20709	201427	132848	56538	24406
2016-05-26 05:00:00	736110.208333	0	0	61241	201449	189890	88557	63661
2016-05-26 06:00:00	736110.25	0	0	210755	201470	250645	218298	219470
2016-05-26 07:00:00	736110.291667	0	0	343867	201492	310973	354492	380868
2016-05-26 08:00:00	736110.333333	0	0	416408	201514	366766	435035	468589
2016-05-26 09:00:00	736110.375	0	0	434253	201535	414221	483448	522491
2016-05-26 10:00:00	736110.416667	0	0	422212	201557	450107	439482	473759
2016-05-26 11:00:00	736110.458333	0	0	387529	201578	471979	429881	465760
2016-05-26 12:00:00	736110.5	0	0	385792	201600	478349	432250	458079
2016-05-26 13:00:00	736110.541667	0	0	374370	201622	468784	419160	442967
2016-05-26 14:00:00	736110.583333	0	0	386258	201643	443937	433169	470812
2016-05-26 15:00:00	736110.625	0	0	391591	201665	405503	426524	464288
2016-05-26 16:00:00	736110.666667	0	0	362590	201686	356103	378609	415368
2016-05-26 17:00:00	736110.708333	0	0	304972	201708	299104	315696	335481
2016-05-26 18:00:00	736110.75	0	0	128643	201730	238394	165388	147852
2016-05-26 19:00:00	736110.791667	0	0	96672	201751	178109	132698	107775
2016-05-26 20:00:00	736110.833333	0	0	62085	201773	122361	97470	66851
2016-05-26 21:00:00	736110.875	0	0	41589	201794	74950	78784	45918
2016-05-26 22:00:00	736110.916667	0	0	23139	201816	39109	61917	29458
2016-05-26 23:00:00	736110.958333	0	0	12354	201838	17280	49599	15364
2016-05-27 00:00:00	736111.0	0	0	10783	201859	-42504	29584	8398
2016-05-27 01:00:00	736111.041667	0	0	5962	201881	-32895	23710	2974
2016-05-27 02:00:00	736111.083333	0	0	5542	201902	-8004	23236	2984
2016-05-27 03:00:00	736111.125	0	0	15729	201924	30473	29449	8762
2016-05-27 04:00:00	736111.166667	0	0	38536	201945	79918	43669	25523
2016-05-27 05:00:00	736111.208333	0	0	94886	201967	136960	75688	67708
2016-05-27 06:00:00	736111.25	0	0	229551	201989	197715	205429	218461
2016-05-27 07:00:00	736111.291667	0	0	376175	202010	258043	341624	367596
2016-05-27 08:00:00	736111.333333	0	0	447590	202032	313836	422166	445575
2016-05-27 09:00:00	736111.375	0	0	472960	202053	361291	470579	485039
2016-05-27 10:00:00	736111.416667	0	0	408722	202075	397177	426613	433223
2016-05-27 11:00:00	736111.458333	0	0	418883	202097	419049	417012	434644
2016-05-27 12:00:00	736111.5	0	0	403519	202118	425419	419381	466743
2016-05-27 13:00:00	736111.541667	0	0	402165	202140	415854	406292	440784
2016-05-27 14:00:00	736111.583333	0	0	421033	202161	391007	420300	457525
2016-05-27 15:00:00	736111.625	0	0	423969	202183	352573	413655	438905
2016-05-27 16:00:00	736111.666667	0	0	356022	202205	303173	365740	373718
2016-05-27 17:00:00	736111.708333	0	0	301954	202226	246174	302827	306029
2016-05-27 18:00:00	736111.75	0	0	142964	202248	185464	152519	132168
2016-05-27 19:00:00	736111.791667	0	0	97859	202269	125179	119829	86982
2016-05-27 20:00:00	736111.833333	0	0	53423	202291	69431	84602	53608
2016-05-27 21:00:00	736111.875	0	0	38870	202313	22020	65915	39348
2016-05-27 22:00:00	736111.916667	0	0	28304	202334	-13820	49049	24682
2016-05-27 23:00:00	736111.958333	0	0	15215	202356	-35649	36730	12789
2016-05-28 00:00:00	736112.0	0	0	11742	202377	-87509	-27802	9451
2016-05-28 01:00:00	736112.041667	0	0	6191	202399	-77900	-33676	3284
2016-05-28 02:00:00	736112.083333	0	0	6002	202420	-53008	-34150	2623
2016-05-28 03:00:00	736112.125	0	0	18397	202442	-14530	-27937	8494
2016-05-28 04:00:00	736112.166667	0	0	34900	202464	34913	-13717	19367
2016-05-28 05:00:00	736112.208333	0	0	60521	202485	91956	18301	38890
2016-05-28 06:00:00	736112.25	0	0	152750	202507	152710	148041	148409
2016-05-28 07:00:00	736112.291667	0	0	256512	202528	213039	284236	258486
2016-05-28 08:00:00	736112.333333	0	0	318472	202550	268831	364779	342737
2016-05-28 09:00:00	736112.375	0	0	358500	202572	316286	413192	392639
2016-05-28 10:00:00	736112.416667	0	0	329308	202593	352172	369225	360345
2016-05-28 11:00:00	736112.458333	0	0	317268	202615	374044	359625	339263
2016-05-28 12:00:00	736112.5	0	0	303790	202636	380414	361994	334374
2016-05-28 13:00:00	736112.541667	0	0	300128	202658	370849	348904	325232
2016-05-28 14:00:00	736112.583333	0	0	295549	202680	346002	362913	320790
2016-05-28 15:00:00	736112.625	0	0	279782	202701	307568	356268	307890
2016-05-28 16:00:00	736112.666667	0	0	254357	202723	258168	308353	263342
2016-05-28 17:00:00	736112.708333	0	0	211883	202744	201170	245440	205481
2016-05-28 18:00:00	736112.75	0	0	103436	202766	140459	95132	92209
2016-05-28 19:00:00	736112.791667	0	0	63970	202787	80175	62442	69238
2016-05-28 20:00:00	736112.833333	0	0	42345	202809	24427	27214	47240
2016-05-28 21:00:00	736112.875	0	0	31641	202831	-22983	8527	32440
2016-05-28 22:00:00	736112.916667	0	0	24147	202852	-58825	-8338	22196
2016-05-28 23:00:00	736112.958333	0	0	14512	202874	-80653	-20656	12454
2016-05-29 00:00:00	736113.0	0	1	12389	202895	-90300	-133455	10130
2016-05-29 01:00:00	736113.041667	0	1	6356	202917	-80690	-139329	3626
2016-05-29 02:00:00	736113.083333	0	1	5552	202939	-55799	-139803	2678
2016-05-29 03:00:00	736113.125	0	1	17799	202960	-17321	-133591	6614
2016-05-29 04:00:00	736113.166667	0	1	33754	202982	32122	-119370	15419
2016-05-29 05:00:00	736113.208333	0	1	46280	203003	89165	-87352	25895
2016-05-29 06:00:00	736113.25	0	1	66097	203025	149920	42388	44298
2016-05-29 07:00:00	736113.291667	0	1	91157	203047	210248	178583	81755
2016-05-29 08:00:00	736113.333333	0	1	114358	203068	266040	259125	87710
2016-05-29 09:00:00	736113.375	0	1	115142	203090	313495	307539	91690
2016-05-29 10:00:00	736113.416667	0	1	107802	203111	349381	263572	84275
2016-05-29 11:00:00	736113.458333	0	1	77169	203133	371254	253972	72847
2016-05-29 12:00:00	736113.5	0	1	83047	203155	377624	256340	73383
2016-05-29 13:00:00	736113.541667	0	1	102094	203176	368058	243251	77558
2016-05-29 14:00:00	736113.583333	0	1	112065	203198	343211	257260	79514
2016-05-29 15:00:00	736113.625	0	1	123062	203219	304777	250614	89711
2016-05-29 16:00:00	736113.666667	0	1	126567	203241	255377	202700	95354
2016-05-29 17:00:00	736113.708333	0	1	118443	203262	198379	139786	89122
2016-05-29 18:00:00	736113.75	0	1	113425	203284	137668	-10521	78686
2016-05-29 19:00:00	736113.791667	0	1	83824	203306	77384	-43211	74325
2016-05-29 20:00:00	736113.833333	0	1	60668	203327	21636	-78438	53510
2016-05-29 21:00:00	736113.875	0	1	42010	203349	-25774	-97125	39144
2016-05-29 22:00:00	736113.916667	0	1	26250	203370	-61616	-113991	24865
2016-05-29 23:00:00	736113.958333	0	1	13900	203392	-83444	-126309	12757
2016-05-30 00:00:00	736114.0	0	0	10971	203414	-48376	63059	10714
2016-05-30 01:00:00	736114.041667	0	0	5954	203435	-38767	57185	5420
2016-05-30 02:00:00	736114.083333	0	0	6152	203457	-13876	56711	4529
2016-05-30 03:00:00	736114.125	0	0	23203	203478	24601	62923	12996
2016-05-30 04:00:00	736114.166667	0	0	45214	203500	74046	77144	28787
2016-05-30 05:00:00	736114.208333	0	0	86498	203522	131088	109162	65068
2016-05-30 06:00:00	736114.25	0	0	248091	203543	191843	238903	223269
2016-05-30 07:00:00	736114.291667	0	0	454120	203565	252172	375098	402104
2016-05-30 08:00:00	736114.333333	0	0	577754	203586	307964	455640	519469
2016-05-30 09:00:00	736114.375	0	0	636516	203608	355419	504054	585138
2016-05-30 10:00:00	736114.416667	0	0	567238	203630	391305	460087	521088
2016-05-30 11:00:00	736114.458333	0	0	541677	203651	413177	450487	503555
2016-05-30 12:00:00	736114.5	0	0	513804	203673	419547	452856	508269
2016-05-30 13:00:00	736114.541667	0	0	545988	203694	409982	439766	498394
2016-05-30 14:00:00	736114.583333	0	0	539716	203716	385135	453775	507882
2016-05-30 15:00:00	736114.625	0	0	562674	203737	346701	447130	504101
2016-05-30 16:00:00	736114.666667	0	0	462695	203759	297301	399215	428514
2016-05-30 17:00:00	736114.708333	0	0	394500	203781	240302	336301	355169
2016-05-30 18:00:00	736114.75	0	0	195314	203802	179592	185994	169856
2016-05-30 19:00:00	736114.791667	0	0	135648	203824	119307	153303	118537
2016-05-30 20:00:00	736114.833333	0	0	78210	203845	63559	118076	73150
2016-05-30 21:00:00	736114.875	0	0	52370	203867	16148	99389	51154
2016-05-30 22:00:00	736114.916667	0	0	28048	203889	-19692	82523	29445
2016-05-30 23:00:00	736114.958333	0	0	14368	203910	-41521	70205	16667
2016-05-31 00:00:00	736115.0	0	0	12296	203932	7091	37931	12436
2016-05-31 01:00:00	736115.041667	0	0	6674	203953	16700	32058	5219
2016-05-31 02:00:00	736115.083333	0	0	6471	203975	41591	31583	4377
2016-05-31 03:00:00	736115.125	0	0	22711	203997	80069	37796	11442
2016-05-31 04:00:00	736115.166667	0	0	44907	204018	129513	52017	27730
2016-05-31 05:00:00	736115.208333	0	0	85553	204040	186556	84035	63953
2016-05-31 06:00:00	736115.25	0	0	236534	204061	247311	213776	215528
2016-05-31 07:00:00	736115.291667	0	0	425516	204083	307639	349971	369779
2016-05-31 08:00:00	736115.333333	0	0	484638	204105	363431	430513	457749
2016-05-31 09:00:00	736115.375	0	0	588234	204126	410887	478927	521613
2016-05-31 10:00:00	736115.416667	0	0	553669	204148	446773	434960	476072
2016-05-31 11:00:00	736115.458333	0	0	526241	204169	468645	425359	457152
2016-05-31 12:00:00	736115.5	0	0	509739	204191	475015	427728	451763
2016-05-31 13:00:00	736115.541667	0	0	483043	204212	465450	414639	432494
2016-05-31 14:00:00	736115.583333	0	0	503329	204234	440603	428647	452848
2016-05-31 15:00:00	736115.625	0	0	521983	204256	402169	422002	444672
2016-05-31 16:00:00	736115.666667	0	0	461465	204277	352769	374088	393061
2016-05-31 17:00:00	736115.708333	0	0	373520	204299	295770	311174	321876
2016-05-31 18:00:00	736115.75	0	0	170693	204320	235059	160866	136360
2016-05-31 19:00:00	736115.791667	0	0	129307	204342	174775	128176	110798
2016-05-31 20:00:00	736115.833333	0	0	84971	204364	119027	92949	69437
2016-05-31 21:00:00	736115.875	0	0	55407	204385	71616	74262	47223
2016-05-31 22:00:00	736115.916667	0	0	29703	204407	35774	57396	26911
2016-05-31 23:00:00	736115.958333	0	0	14660	204428	13946	45078	14831
2016-06-01 00:00:00	736116.0	0	0	12350	204450	34733	51735	12711
2016-06-01 01:00:00	736116.041667	0	0	7023	204472	44342	45861	7433
2016-06-01 02:00:00	736116.083333	0	0	7200	204493	69234	45387	7324
2016-06-01 03:00:00	736116.125	0	0	10579	204515	107712	51599	13882
2016-06-01 04:00:00	736116.166667	0	0	23503	204536	157156	65820	28796
2016-06-01 05:00:00	736116.208333	0	0	62555	204558	214199	97838	67773
2016-06-01 06:00:00	736116.25	0	0	216950	204579	274953	227579	224513
2016-06-01 07:00:00	736116.291667	0	0	383169	204601	335282	363774	378053
2016-06-01 08:00:00	736116.333333	0	0	473559	204623	391074	444317	474288
2016-06-01 09:00:00	736116.375	0	0	525666	204644	438529	492730	531729
2016-06-01 10:00:00	736116.416667	0	0	472017	204666	474415	448763	476905
2016-06-01 11:00:00	736116.458333	0	0	504204	204687	496287	439163	487707
2016-06-01 12:00:00	736116.5	0	0	487080	204709	502657	441532	485670
2016-06-01 13:00:00	736116.541667	0	0	480878	204731	493092	428442	469651
2016-06-01 14:00:00	736116.583333	0	0	485963	204752	468245	442451	495508
2016-06-01 15:00:00	736116.625	0	0	481529	204774	429811	435806	488604
2016-06-01 16:00:00	736116.666667	0	0	417776	204795	380411	387891	437896
2016-06-01 17:00:00	736116.708333	0	0	348771	204817	323413	324978	356370
2016-06-01 18:00:00	736116.75	0	0	154135	204839	262702	174670	157734
2016-06-01 19:00:00	736116.791667	0	0	122205	204860	202418	141979	113762
2016-06-01 20:00:00	736116.833333	0	0	78980	204882	146670	106752	70424
2016-06-01 21:00:00	736116.875	0	0	48655	204903	99259	88065	48040
2016-06-01 22:00:00	736116.916667	0	0	28586	204925	63417	71199	27969
2016-06-01 23:00:00	736116.958333	0	0	15771	204947	41589	58881	14473
2016-06-02 00:00:00	736117.0	0	0	12595	204968	14134	46376	12734
2016-06-02 01:00:00	736117.041667	0	0	6933	204990	23743	40502	7610
2016-06-02 02:00:00	736117.083333	0	0	7240	205011	48635	40028	7844
2016-06-02 03:00:00	736117.125	0	0	9858	205033	87113	46240	13213
2016-06-02 04:00:00	736117.166667	0	0	24219	205054	136557	60461	28805
2016-06-02 05:00:00	736117.208333	0	0	63990	205076	193600	92479	68060
2016-06-02 06:00:00	736117.25	0	0	215629	205098	254354	222220	223869
2016-06-02 07:00:00	736117.291667	0	0	379589	205119	314683	358415	385267
2016-06-02 08:00:00	736117.333333	0	0	426247	205141	370475	438957	472988
2016-06-02 09:00:00	736117.375	0	0	502391	205162	417930	487371	526890
2016-06-02 10:00:00	736117.416667	0	0	448821	205184	453816	443404	478158
2016-06-02 11:00:00	736117.458333	0	0	442025	205206	475688	433804	470159
2016-06-02 12:00:00	736117.5	0	0	423378	205227	482058	436173	462478
2016-06-02 13:00:00	736117.541667	0	0	422543	205249	472493	423083	447366
2016-06-02 14:00:00	736117.583333	0	0	464889	205270	447646	437092	475211
2016-06-02 15:00:00	736117.625	0	0	454658	205292	409212	430447	468687
2016-06-02 16:00:00	736117.666667	0	0	393312	205314	359812	382532	419767
2016-06-02 17:00:00	736117.708333	0	0	325690	205335	302814	319618	339880
2016-06-02 18:00:00	736117.75	0	0	143191	205357	242103	169311	152251
2016-06-02 19:00:00	736117.791667	0	0	107833	205378	181819	136620	112174
2016-06-02 20:00:00	736117.833333	0	0	69526	205400	126071	101393	71250
2016-06-02 21:00:00	736117.875	0	0	44035	205422	78660	82706	50317
2016-06-02 22:00:00	736117.916667	0	0	26402	205443	42818	65840	33857
2016-06-02 23:00:00	736117.958333	0	0	14242	205465	20990	53522	19763
2016-06-03 00:00:00	736118.0	0	0	12510	205486	-38795	33507	12797
2016-06-03 01:00:00	736118.041667	0	0	6798	205508	-29186	27633	7373
2016-06-03 02:00:00	736118.083333	0	0	6644	205529	-4294	27159	7383
2016-06-03 03:00:00	736118.125	0	0	9610	205551	34183	33372	13161
2016-06-03 04:00:00	736118.166667	0	0	20018	205573	83627	47592	29922
2016-06-03 05:00:00	736118.208333	0	0	59516	205594	140670	79611	72107
2016-06-03 06:00:00	736118.25	0	0	165255	205616	201424	209351	222860
2016-06-03 07:00:00	736118.291667	0	0	249206	205637	261753	345546	371995
2016-06-03 08:00:00	736118.333333	0	0	287583	205659	317545	426089	449974
2016-06-03 09:00:00	736118.375	0	0	296292	205681	365000	474502	489438
2016-06-03 10:00:00	736118.416667	0	0	282105	205702	400886	430535	437622
2016-06-03 11:00:00	736118.458333	0	0	335918	205724	422759	420935	439043
2016-06-03 12:00:00	736118.5	0	0	488292	205745	429128	423304	471142
2016-06-03 13:00:00	736118.541667	0	0	464383	205767	419563	410214	445183
2016-06-03 14:00:00	736118.583333	0	0	468936	205789	394716	424223	461924
2016-06-03 15:00:00	736118.625	0	0	416369	205810	356282	417578	443304
2016-06-03 16:00:00	736118.666667	0	0	359708	205832	306882	369663	378117
2016-06-03 17:00:00	736118.708333	0	0	292299	205853	249884	306750	310428
2016-06-03 18:00:00	736118.75	0	0	124405	205875	189173	156442	136567
2016-06-03 19:00:00	736118.791667	0	0	91050	205897	128889	123751	91381
2016-06-03 20:00:00	736118.833333	0	0	60681	205918	73141	88524	58007
2016-06-03 21:00:00	736118.875	0	0	41356	205940	25730	69837	43747
2016-06-03 22:00:00	736118.916667	0	0	28410	205961	-10111	52971	29081
2016-06-03 23:00:00	736118.958333	0	0	17194	205983	-31939	40653	17188
2016-06-04 00:00:00	736119.0	0	0	12961	206004	-83799	-23879	13850
2016-06-04 01:00:00	736119.041667	0	0	6672	206026	-74190	-29753	7683
2016-06-04 02:00:00	736119.083333	0	0	6391	206048	-49299	-30227	7022
2016-06-04 03:00:00	736119.125	0	0	7725	206069	-10821	-24015	12893
2016-06-04 04:00:00	736119.166667	0	0	14212	206091	38622	-9794	23766
2016-06-04 05:00:00	736119.208333	0	0	38121	206112	95665	22223	43289
2016-06-04 06:00:00	736119.25	0	0	152131	206134	156420	151964	152808
2016-06-04 07:00:00	736119.291667	0	0	279735	206156	216748	288159	262885
2016-06-04 08:00:00	736119.333333	0	0	381560	206177	272540	368701	347136
2016-06-04 09:00:00	736119.375	0	0	442359	206199	319996	417115	397038
2016-06-04 10:00:00	736119.416667	0	0	415188	206220	355882	373148	364744
2016-06-04 11:00:00	736119.458333	0	0	408052	206242	377754	363548	343662
2016-06-04 12:00:00	736119.5	0	0	398943	206264	384124	365916	338773
2016-06-04 13:00:00	736119.541667	0	0	350377	206285	374559	352827	329631
2016-06-04 14:00:00	736119.583333	0	0	360703	206307	349712	366836	325189
2016-06-04 15:00:00	736119.625	0	0	343927	206328	311278	360190	312289
2016-06-04 16:00:00	736119.666667	0	0	296217	206350	261877	312276	267741
2016-06-04 17:00:00	736119.708333	0	0	240264	206371	204879	249362	209880
2016-06-04 18:00:00	736119.75	0	0	135854	206393	144168	99054	96608
2016-06-04 19:00:00	736119.791667	0	0	118356	206415	83884	66364	73637
2016-06-04 20:00:00	736119.833333	0	0	85773	206436	28136	31137	51639
2016-06-04 21:00:00	736119.875	0	0	39362	206458	-19274	12450	36839
2016-06-04 22:00:00	736119.916667	0	0	27383	206479	-55116	-4415	26595
2016-06-04 23:00:00	736119.958333	0	0	16769	206501	-76944	-16733	16853
2016-06-05 00:00:00	736120.0	0	1	14443	206523	-86590	-129532	14529
2016-06-05 01:00:00	736120.041667	0	1	7323	206544	-76981	-135406	8025
2016-06-05 02:00:00	736120.083333	0	1	7088	206566	-52090	-135881	7077
2016-06-05 03:00:00	736120.125	0	1	6958	206587	-13612	-129668	11013
2016-06-05 04:00:00	736120.166667	0	1	11679	206609	35832	-115447	19818
2016-06-05 05:00:00	736120.208333	0	1	24302	206631	92874	-83429	30294
2016-06-05 06:00:00	736120.25	0	1	47286	206652	153629	46311	48697
2016-06-05 07:00:00	736120.291667	0	1	92681	206674	213958	182506	86154
2016-06-05 08:00:00	736120.333333	0	1	89325	206695	269750	263048	92109
2016-06-05 09:00:00	736120.375	0	1	91357	206717	317205	311462	96089
2016-06-05 10:00:00	736120.416667	0	1	82836	206739	353091	267495	88674
2016-06-05 11:00:00	736120.458333	0	1	76633	206760	374963	257894	77246
2016-06-05 12:00:00	736120.5	0	1	74873	206782	381333	260263	77782
2016-06-05 13:00:00	736120.541667	0	1	75334	206803	371768	247174	81957
2016-06-05 14:00:00	736120.583333	0	1	74506	206825	346921	261182	83913
2016-06-05 15:00:00	736120.625	0	1	87179	206846	308487	254537	94110
2016-06-05 16:00:00	736120.666667	0	1	92763	206868	259087	206623	99753
2016-06-05 17:00:00	736120.708333	0	1	92165	206890	202088	143709	93521
2016-06-05 18:00:00	736120.75	0	1	87414	206911	141378	-6598	83084
2016-06-05 19:00:00	736120.791667	0	1	78369	206933	81093	-39288	78724
2016-06-05 20:00:00	736120.833333	0	1	58642	206954	25345	-74515	57909
2016-06-05 21:00:00	736120.875	0	1	42527	206976	-22065	-93202	43543
2016-06-05 22:00:00	736120.916667	0	1	27137	206998	-57906	-110068	29264
2016-06-05 23:00:00	736120.958333	0	1	14436	207019	-79735	-122386	17156
2016-06-06 00:00:00	736121.0	0	0	12358	207041	-44667	66982	15113
2016-06-06 01:00:00	736121.041667	0	0	7427	207062	-35057	61108	9818
2016-06-06 02:00:00	736121.083333	0	0	7301	207084	-10166	60634	8927
2016-06-06 03:00:00	736121.125	0	0	8607	207106	28311	66846	17395
2016-06-06 04:00:00	736121.166667	0	0	19642	207127	77755	81067	33186
2016-06-06 05:00:00	736121.208333	0	0	58794	207149	134798	113085	69467
2016-06-06 06:00:00	736121.25	0	0	242962	207170	195553	242826	227668
2016-06-06 07:00:00	736121.291667	0	0	428359	207192	255881	379021	406503
2016-06-06 08:00:00	736121.333333	0	0	525719	207214	311673	459563	523868
2016-06-06 09:00:00	736121.375	0	0	607404	207235	359128	507977	589537
2016-06-06 10:00:00	736121.416667	0	0	514009	207257	395014	464010	525487
2016-06-06 11:00:00	736121.458333	0	0	537074	207278	416887	454410	507954
2016-06-06 12:00:00	736121.5	0	0	540557	207300	423257	456778	512668
2016-06-06 13:00:00	736121.541667	0	0	519359	207321	413691	443689	502793
2016-06-06 14:00:00	736121.583333	0	0	520797	207343	388844	457698	512281
2016-06-06 15:00:00	736121.625	0	0	527085	207365	350410	451052	508500
2016-06-06 16:00:00	736121.666667	0	0	454372	207386	301010	403138	432913
2016-06-06 17:00:00	736121.708333	0	0	361743	207408	244012	340224	359568
2016-06-06 18:00:00	736121.75	0	0	156464	207429	183301	189916	174255
2016-06-06 19:00:00	736121.791667	0	0	113836	207451	123017	157226	122936
2016-06-06 20:00:00	736121.833333	0	0	71145	207473	67269	121999	77549
2016-06-06 21:00:00	736121.875	0	0	47085	207494	19858	103312	55553
2016-06-06 22:00:00	736121.916667	0	0	28756	207516	-15983	86446	33844
2016-06-06 23:00:00	736121.958333	0	0	17518	207537	-37811	74128	21066
2016-06-07 00:00:00	736122.0	0	0	13230	207559	10800	41854	16835
2016-06-07 01:00:00	736122.041667	0	0	8091	207581	20409	35980	9618
2016-06-07 02:00:00	736122.083333	0	0	7802	207602	45300	35506	8775
2016-06-07 03:00:00	736122.125	0	0	8771	207624	83779	41719	15841
2016-06-07 04:00:00	736122.166667	0	0	22026	207645	133223	55939	32129
2016-06-07 05:00:00	736122.208333	0	0	64875	207667	190265	87958	68352
2016-06-07 06:00:00	736122.25	0	0	237406	207688	251020	217699	219927
2016-06-07 07:00:00	736122.291667	0	0	375532	207710	311349	353893	374178
2016-06-07 08:00:00	736122.333333	0	0	473387	207732	367141	434436	462148
2016-06-07 09:00:00	736122.375	0	0	536379	207753	414596	482849	526012
2016-06-07 10:00:00	736122.416667	0	0	489798	207775	450482	438883	480471
2016-06-07 11:00:00	736122.458333	0	0	470503	207796	472354	429282	461551
2016-06-07 12:00:00	736122.5	0	0	469793	207818	478724	431651	456162
2016-06-07 13:00:00	736122.541667	0	0	457523	207840	469159	418561	436892
2016-06-07 14:00:00	736122.583333	0	0	486792	207861	444312	432570	457247
2016-06-07 15:00:00	736122.625	0	0	483335	207883	405878	425925	449071
2016-06-07 16:00:00	736122.666667	0	0	433465	207904	356478	378010	397460
2016-06-07 17:00:00	736122.708333	0	0	356372	207926	299480	315097	326275
2016-06-07 18:00:00	736122.75	0	0	152077	207948	238769	164789	140759
2016-06-07 19:00:00	736122.791667	0	0	103104	207969	178485	132099	115197
2016-06-07 20:00:00	736122.833333	0	0	67615	207991	122737	96871	73836
2016-06-07 21:00:00	736122.875	0	0	46061	208012	75326	78185	51622
2016-06-07 22:00:00	736122.916667	0	0	28363	208034	39484	61318	31310
2016-06-07 23:00:00	736122.958333	0	0	15207	208056	17656	49000	19230
2016-06-08 00:00:00	736123.0	0	0	14536	208077	38442	55658	17110
2016-06-08 01:00:00	736123.041667	0	0	9088	208099	48052	49784	11831
2016-06-08 02:00:00	736123.083333	0	0	8848	208120	72943	49310	11723
2016-06-08 03:00:00	736123.125	0	0	10718	208142	111421	55522	18280
2016-06-08 04:00:00	736123.166667	0	0	21984	208163	160865	69743	33194
2016-06-08 05:00:00	736123.208333	0	0	66275	208185	217908	101761	72172
2016-06-08 06:00:00	736123.25	0	0	226409	208207	278663	231502	228911
2016-06-08 07:00:00	736123.291667	0	0	366950	208228	338991	367697	382452
2016-06-08 08:00:00	736123.333333	0	0	477410	208250	394783	448239	478687
